# Residuals   
# Time        	Ux            	Uy            	p             
4             	N/A	N/A
4.3828        	1.982999e-03	8.630853e-04	3.178554e-02
4.3832        	1.983529e-03	8.634848e-04	3.194805e-02
4.3836        	1.984006e-03	8.638377e-04	3.203062e-02
4.384         	1.984542e-03	8.641573e-04	3.182656e-02
4.3844        	1.985090e-03	8.644868e-04	3.196519e-02
4.3848        	1.985609e-03	8.648290e-04	3.163001e-02
4.3852        	1.986097e-03	8.650864e-04	3.147233e-02
4.3856        	1.986753e-03	8.652746e-04	3.150716e-02
4.386         	1.987404e-03	8.656151e-04	3.159412e-02
4.3864        	1.988140e-03	8.659584e-04	3.191629e-02
4.3868        	1.988668e-03	8.662402e-04	3.164683e-02
4.3872        	1.989324e-03	8.665603e-04	3.152902e-02
4.3876        	1.990146e-03	8.669566e-04	3.141072e-02
4.388         	1.990803e-03	8.672422e-04	3.121805e-02
4.3884        	1.991353e-03	8.675026e-04	3.138656e-02
4.3888        	1.991840e-03	8.678647e-04	3.131851e-02
4.3892        	1.992291e-03	8.682188e-04	3.143426e-02
4.3896        	1.992821e-03	8.685344e-04	3.156113e-02
4.39          	1.993301e-03	8.688453e-04	3.161675e-02
4.3904        	1.993717e-03	8.691364e-04	3.191354e-02
4.3908        	1.994224e-03	8.693835e-04	3.180602e-02
4.3912        	1.994664e-03	8.695376e-04	3.197700e-02
4.3916        	1.995073e-03	8.697313e-04	3.198895e-02
4.392         	1.995475e-03	8.699601e-04	3.214711e-02
4.3924        	1.995811e-03	8.703428e-04	3.158090e-02
4.3928        	1.996119e-03	8.707920e-04	3.171645e-02
4.3932        	1.996291e-03	8.712763e-04	3.168808e-02
4.3936        	1.996471e-03	8.717014e-04	3.204516e-02
4.394         	1.996687e-03	8.721184e-04	3.204079e-02
4.3944        	1.996984e-03	8.724490e-04	3.194849e-02
4.3948        	1.997318e-03	8.728035e-04	3.174331e-02
4.3952        	1.997830e-03	8.731621e-04	3.180181e-02
4.3956        	1.998455e-03	8.735601e-04	3.193694e-02
4.396         	1.999064e-03	8.740128e-04	3.215131e-02
4.3964        	1.999712e-03	8.744414e-04	3.229301e-02
4.3968        	2.000223e-03	8.748813e-04	3.262644e-02
4.3972        	2.000684e-03	8.753209e-04	3.263815e-02
4.3976        	2.001017e-03	8.757468e-04	3.300684e-02
4.398         	2.001400e-03	8.761145e-04	3.297051e-02
4.3984        	2.001884e-03	8.765778e-04	3.312402e-02
4.3988        	2.002386e-03	8.770847e-04	3.312776e-02
4.3992        	2.002921e-03	8.774465e-04	3.266009e-02
4.3996        	2.003545e-03	8.778033e-04	3.240795e-02
4.4           	2.004067e-03	8.781940e-04	3.236718e-02
4.4004        	2.004619e-03	8.785223e-04	3.194098e-02
4.4008        	2.005186e-03	8.788244e-04	3.220974e-02
4.4012        	2.005768e-03	8.791410e-04	3.234860e-02
4.4016        	2.006299e-03	8.795192e-04	3.225562e-02
4.402         	2.006855e-03	8.799164e-04	3.252588e-02
4.4024        	2.007357e-03	8.803019e-04	3.248258e-02
4.4028        	2.007763e-03	8.806821e-04	3.264820e-02
4.4032        	2.007972e-03	8.810059e-04	3.255618e-02
4.4036        	2.008337e-03	8.813725e-04	3.241102e-02
4.404         	2.008747e-03	8.817853e-04	3.239209e-02
4.4044        	2.009196e-03	8.823685e-04	3.244519e-02
4.4048        	2.009599e-03	8.829271e-04	3.242816e-02
4.4052        	2.010082e-03	8.834813e-04	3.211975e-02
4.4056        	2.010448e-03	8.839163e-04	3.187635e-02
4.406         	2.010667e-03	8.843532e-04	3.190453e-02
4.4064        	2.010912e-03	8.847954e-04	3.165323e-02
4.4068        	2.011257e-03	8.851437e-04	3.142205e-02
4.4072        	2.011601e-03	8.855055e-04	3.121497e-02
4.4076        	2.011987e-03	8.858929e-04	3.113559e-02
4.408         	2.012313e-03	8.862979e-04	3.096729e-02
4.4084        	2.012580e-03	8.866869e-04	3.090994e-02
4.4088        	2.012832e-03	8.870830e-04	3.093840e-02
4.4092        	2.013299e-03	8.875253e-04	3.091355e-02
4.4096        	2.013754e-03	8.879809e-04	3.094067e-02
4.41          	2.014231e-03	8.884018e-04	3.123389e-02
4.4104        	2.014738e-03	8.887501e-04	3.126510e-02
4.4108        	2.015305e-03	8.891461e-04	3.133941e-02
4.4112        	2.015861e-03	8.896431e-04	3.119595e-02
4.4116        	2.016382e-03	8.901625e-04	3.086139e-02
4.412         	2.016951e-03	8.906040e-04	3.100401e-02
4.4124        	2.017497e-03	8.910245e-04	3.112439e-02
4.4128        	2.018018e-03	8.914537e-04	3.096893e-02
4.41318       	1.912434e-03	8.450460e-04	3.659838e-02
4.41356       	1.912999e-03	8.454922e-04	3.405436e-02
4.41394       	1.913451e-03	8.459002e-04	3.181429e-02
4.41432       	1.914033e-03	8.463106e-04	3.068251e-02
4.41469       	1.914785e-03	8.467204e-04	2.992284e-02
4.41507       	1.915395e-03	8.471061e-04	2.965224e-02
4.41545       	1.916017e-03	8.475659e-04	2.968900e-02
4.41583       	1.916572e-03	8.479736e-04	2.978870e-02
4.41621       	1.917068e-03	8.483413e-04	2.956049e-02
4.41659       	1.917562e-03	8.487513e-04	2.936786e-02
4.41697       	1.918027e-03	8.491363e-04	2.952362e-02
4.41735       	1.918375e-03	8.495361e-04	2.950472e-02
4.41773       	1.918582e-03	8.498834e-04	3.003206e-02
4.41811       	1.918602e-03	8.501726e-04	3.015860e-02
4.41848       	1.918668e-03	8.504583e-04	3.033935e-02
4.41886       	1.918894e-03	8.507925e-04	3.008043e-02
4.41924       	1.919244e-03	8.511019e-04	3.050485e-02
4.41962       	1.919692e-03	8.514210e-04	3.016681e-02
4.42          	1.920155e-03	8.517950e-04	3.023932e-02
4.42038       	1.949472e-03	8.649246e-04	3.064678e-02
4.42077       	1.950055e-03	8.653834e-04	3.104018e-02
4.42115       	1.950634e-03	8.658715e-04	3.127935e-02
4.42154       	1.951166e-03	8.663914e-04	3.073328e-02
4.42192       	1.951689e-03	8.668800e-04	3.052376e-02
4.42231       	1.952257e-03	8.673552e-04	3.043212e-02
4.42269       	1.952724e-03	8.678125e-04	3.021921e-02
4.42308       	1.953050e-03	8.682805e-04	3.048201e-02
4.42346       	1.953599e-03	8.687633e-04	3.095506e-02
4.42385       	1.954299e-03	8.692814e-04	3.074156e-02
4.42423       	1.954999e-03	8.697371e-04	3.069128e-02
4.42462       	1.955691e-03	8.701815e-04	3.066142e-02
4.425         	1.956470e-03	8.706459e-04	3.079757e-02
4.42538       	1.957203e-03	8.711299e-04	3.082784e-02
4.42577       	1.957835e-03	8.715588e-04	3.102323e-02
4.42615       	1.958431e-03	8.720345e-04	3.094640e-02
4.42654       	1.958825e-03	8.725254e-04	3.093148e-02
4.42692       	1.959105e-03	8.731061e-04	3.099255e-02
4.42731       	1.959273e-03	8.736979e-04	3.123760e-02
4.42769       	1.959552e-03	8.742561e-04	3.154379e-02
4.42808       	1.959895e-03	8.747260e-04	3.169030e-02
4.42846       	1.960106e-03	8.751327e-04	3.176096e-02
4.42885       	1.960423e-03	8.756105e-04	3.186853e-02
4.42923       	1.960755e-03	8.760639e-04	3.199257e-02
4.42962       	1.961142e-03	8.764542e-04	3.204957e-02
4.43          	1.961476e-03	8.768414e-04	3.171713e-02
4.43038       	1.961931e-03	8.771434e-04	3.189267e-02
4.43077       	1.962327e-03	8.774371e-04	3.151532e-02
4.43115       	1.962662e-03	8.777104e-04	3.119683e-02
4.43154       	1.962957e-03	8.779933e-04	3.110531e-02
4.43192       	1.963311e-03	8.783769e-04	3.093582e-02
4.43231       	1.963873e-03	8.788310e-04	3.076231e-02
4.43269       	1.964468e-03	8.792741e-04	3.052423e-02
4.43308       	1.965222e-03	8.797139e-04	3.044168e-02
4.43346       	1.965979e-03	8.801999e-04	3.066533e-02
4.43385       	1.966799e-03	8.807321e-04	3.095382e-02
4.43423       	1.967422e-03	8.811951e-04	3.152530e-02
4.43462       	1.968010e-03	8.816634e-04	3.183111e-02
4.435         	1.968821e-03	8.821246e-04	3.166116e-02
4.43538       	1.969620e-03	8.825962e-04	3.221215e-02
4.43577       	1.970568e-03	8.831174e-04	3.290378e-02
4.43615       	1.971544e-03	8.837589e-04	3.302502e-02
4.43654       	1.972347e-03	8.842194e-04	3.337798e-02
4.43692       	1.973016e-03	8.846228e-04	3.338884e-02
4.43731       	1.973529e-03	8.850606e-04	3.331227e-02
4.43769       	1.974027e-03	8.854749e-04	3.330854e-02
4.43808       	1.974398e-03	8.858912e-04	3.307128e-02
4.43846       	1.974805e-03	8.863239e-04	3.307101e-02
4.43885       	1.975359e-03	8.868778e-04	3.296115e-02
4.43923       	1.975913e-03	8.874531e-04	3.306445e-02
4.43962       	1.976394e-03	8.879954e-04	3.315286e-02
4.44          	1.976781e-03	8.885243e-04	3.356141e-02
4.44038       	1.976974e-03	8.889178e-04	3.365389e-02
4.44077       	1.977081e-03	8.892513e-04	3.364885e-02
4.44115       	1.977462e-03	8.896005e-04	3.373076e-02
4.44154       	1.977827e-03	8.899235e-04	3.361231e-02
4.44192       	1.978314e-03	8.902516e-04	3.353251e-02
4.44231       	1.978729e-03	8.906053e-04	3.336412e-02
4.44269       	1.979084e-03	8.909077e-04	3.338882e-02
4.44308       	1.979524e-03	8.911813e-04	3.335582e-02
4.44346       	1.979954e-03	8.914590e-04	3.367545e-02
4.44385       	1.980302e-03	8.917598e-04	3.384463e-02
4.44423       	1.980534e-03	8.921167e-04	3.386197e-02
4.44462       	1.980693e-03	8.925014e-04	3.410435e-02
4.445         	1.980827e-03	8.928469e-04	3.415129e-02
4.44538       	1.980955e-03	8.931276e-04	3.414449e-02
4.44577       	1.981120e-03	8.934183e-04	3.431969e-02
4.44615       	1.981325e-03	8.936783e-04	3.426726e-02
4.44654       	1.981338e-03	8.939767e-04	3.416970e-02
4.44692       	1.981284e-03	8.943208e-04	3.400616e-02
4.44731       	1.981250e-03	8.946502e-04	3.392615e-02
4.44769       	1.981402e-03	8.950399e-04	3.389959e-02
4.44808       	1.981515e-03	8.954364e-04	3.377016e-02
4.44846       	1.981709e-03	8.958070e-04	3.370353e-02
4.44885       	1.982009e-03	8.962479e-04	3.355359e-02
4.44923       	1.982525e-03	8.966415e-04	3.356841e-02
4.44962       	1.983083e-03	8.970049e-04	3.312280e-02
4.45          	1.983652e-03	8.973841e-04	3.269542e-02
4.45038       	1.984146e-03	8.978013e-04	3.263908e-02
4.45077       	1.984566e-03	8.982725e-04	3.290824e-02
4.45115       	1.984983e-03	8.986740e-04	3.255763e-02
4.45154       	1.985424e-03	8.990543e-04	3.276249e-02
4.45192       	1.985841e-03	8.993771e-04	3.294438e-02
4.45231       	1.986369e-03	8.996941e-04	3.265338e-02
4.45269       	1.986915e-03	9.000970e-04	3.295915e-02
4.45308       	1.987404e-03	9.006056e-04	3.290330e-02
4.45346       	1.987933e-03	9.010095e-04	3.300540e-02
4.45385       	1.988365e-03	9.013397e-04	3.303232e-02
4.45423       	1.988668e-03	9.016824e-04	3.323958e-02
4.45462       	1.988956e-03	9.019881e-04	3.352525e-02
4.455         	1.989290e-03	9.023510e-04	3.357872e-02
4.45538       	1.989414e-03	9.027781e-04	3.356240e-02
4.45577       	1.989485e-03	9.032611e-04	3.354262e-02
4.45615       	1.989512e-03	9.037413e-04	3.355532e-02
4.45654       	1.989497e-03	9.042262e-04	3.362787e-02
4.45692       	1.989535e-03	9.046821e-04	3.348297e-02
4.45731       	1.989547e-03	9.051647e-04	3.329952e-02
4.45769       	1.989633e-03	9.056417e-04	3.314116e-02
4.45808       	1.989910e-03	9.060751e-04	3.331133e-02
4.45846       	1.990414e-03	9.064687e-04	3.351574e-02
4.45885       	1.990928e-03	9.068279e-04	3.277903e-02
4.45923       	1.991409e-03	9.071782e-04	3.299700e-02
4.45962       	1.991926e-03	9.076036e-04	3.306726e-02
4.46          	1.992376e-03	9.079395e-04	3.298125e-02
4.46038       	1.992977e-03	9.083569e-04	3.321370e-02
4.46077       	1.993563e-03	9.088304e-04	3.338408e-02
4.46115       	1.994147e-03	9.093121e-04	3.335922e-02
4.46154       	1.994657e-03	9.096287e-04	3.293595e-02
4.46192       	1.995054e-03	9.099177e-04	3.286975e-02
4.46231       	1.995396e-03	9.102079e-04	3.255005e-02
4.46269       	1.995575e-03	9.105518e-04	3.262882e-02
4.46308       	1.995729e-03	9.109418e-04	3.316928e-02
4.46346       	1.995997e-03	9.113287e-04	3.347188e-02
4.46385       	1.996313e-03	9.117496e-04	3.346639e-02
4.46423       	1.996531e-03	9.121704e-04	3.362802e-02
4.46462       	1.996837e-03	9.126156e-04	3.356126e-02
4.465         	1.997070e-03	9.130333e-04	3.345206e-02
4.46538       	1.997185e-03	9.133674e-04	3.325970e-02
4.46577       	1.997427e-03	9.136759e-04	3.313061e-02
4.46615       	1.997567e-03	9.140246e-04	3.290047e-02
4.46654       	1.997658e-03	9.143750e-04	3.276738e-02
4.46692       	1.997867e-03	9.147189e-04	3.257426e-02
4.46731       	1.998168e-03	9.150603e-04	3.274913e-02
4.46769       	1.998535e-03	9.153339e-04	3.237342e-02
4.46808       	1.998857e-03	9.156393e-04	3.220731e-02
4.46846       	1.999162e-03	9.159532e-04	3.251051e-02
4.46885       	1.999697e-03	9.162877e-04	3.304276e-02
4.46923       	2.000219e-03	9.166619e-04	3.293464e-02
4.46962       	2.000764e-03	9.170194e-04	3.286762e-02
4.47          	2.001299e-03	9.173940e-04	3.298850e-02
4.47038       	2.001769e-03	9.178006e-04	3.295081e-02
4.47077       	2.002211e-03	9.182307e-04	3.319734e-02
4.47115       	2.002623e-03	9.186323e-04	3.330132e-02
4.47154       	2.003201e-03	9.190366e-04	3.318401e-02
4.47192       	2.003739e-03	9.194403e-04	3.278500e-02
4.47231       	2.004140e-03	9.198244e-04	3.296832e-02
4.47269       	2.004441e-03	9.202181e-04	3.311645e-02
4.47308       	2.004826e-03	9.205571e-04	3.315360e-02
4.47346       	2.005167e-03	9.209364e-04	3.307747e-02
4.47385       	2.005470e-03	9.213177e-04	3.308010e-02
4.47423       	2.005700e-03	9.217846e-04	3.282649e-02
4.47462       	2.005915e-03	9.222305e-04	3.247676e-02
4.475         	2.006230e-03	9.226259e-04	3.239163e-02
4.47538       	2.006535e-03	9.229881e-04	3.231705e-02
4.47577       	2.006964e-03	9.233818e-04	3.245026e-02
4.47615       	2.007433e-03	9.237682e-04	3.277260e-02
4.4765        	1.825626e-03	8.403377e-04	4.462163e-02
4.47685       	1.826237e-03	8.408180e-04	3.882169e-02
4.4772        	1.826828e-03	8.412938e-04	3.526655e-02
4.47755       	1.827357e-03	8.416592e-04	3.306167e-02
4.4779        	1.827879e-03	8.420080e-04	3.211125e-02
4.47825       	1.828395e-03	8.423287e-04	3.164092e-02
4.4786        	1.828994e-03	8.426686e-04	3.085176e-02
4.47895       	1.829487e-03	8.429979e-04	3.070973e-02
4.4793        	1.829941e-03	8.433196e-04	3.074412e-02
4.47965       	1.830298e-03	8.436377e-04	3.081668e-02
4.48          	1.830645e-03	8.439212e-04	3.049702e-02
4.48037       	1.939302e-03	8.941376e-04	3.462271e-02
4.48074       	1.939362e-03	8.944353e-04	3.317644e-02
4.4811        	1.864927e-03	8.603515e-04	3.193231e-02
4.48145       	1.865182e-03	8.605884e-04	3.155048e-02
4.48181       	1.865455e-03	8.608801e-04	3.118096e-02
4.48217       	1.865724e-03	8.611649e-04	3.120977e-02
4.48252       	1.866029e-03	8.614820e-04	3.097191e-02
4.48288       	1.866257e-03	8.618447e-04	3.109182e-02
4.48323       	1.866452e-03	8.622136e-04	3.084080e-02
4.48359       	1.866743e-03	8.625810e-04	3.084657e-02
4.48395       	1.867218e-03	8.629656e-04	3.058898e-02
4.4843        	1.867697e-03	8.633744e-04	3.074025e-02
4.48466       	1.868192e-03	8.638036e-04	3.094592e-02
4.48501       	1.868765e-03	8.641446e-04	3.075051e-02
4.48537       	1.869271e-03	8.644722e-04	3.048809e-02
4.48573       	1.869743e-03	8.647541e-04	3.042110e-02
4.48608       	1.870288e-03	8.650724e-04	3.067918e-02
4.48644       	1.870860e-03	8.653335e-04	3.069206e-02
4.48679       	1.871324e-03	8.656018e-04	3.093846e-02
4.48715       	1.871733e-03	8.659564e-04	3.088045e-02
4.48751       	1.872116e-03	8.662945e-04	3.114094e-02
4.48782       	1.638674e-03	7.584690e-04	5.070354e-02
4.48813       	1.639425e-03	7.589120e-04	4.145027e-02
4.48844       	1.640023e-03	7.593446e-04	3.579174e-02
4.48875       	1.640513e-03	7.597295e-04	3.256883e-02
4.48907       	1.640996e-03	7.600369e-04	3.072303e-02
4.48938       	1.641551e-03	7.603213e-04	2.985447e-02
4.48969       	1.642059e-03	7.605377e-04	2.941259e-02
4.49          	1.642413e-03	7.607594e-04	2.938743e-02
4.49034       	1.817558e-03	8.419909e-04	4.116331e-02
4.49069       	1.817488e-03	8.421975e-04	3.722835e-02
4.49103       	1.817407e-03	8.424648e-04	3.482035e-02
4.49138       	1.817521e-03	8.427100e-04	3.330123e-02
4.49172       	1.817713e-03	8.429806e-04	3.220990e-02
4.49207       	1.817985e-03	8.432458e-04	3.173269e-02
4.49241       	1.818435e-03	8.434494e-04	3.187226e-02
4.49276       	1.818872e-03	8.436448e-04	3.149327e-02
4.4931        	1.819290e-03	8.438843e-04	3.116434e-02
4.49345       	1.819741e-03	8.442071e-04	3.145111e-02
4.49379       	1.820180e-03	8.445905e-04	3.175164e-02
4.49414       	1.820646e-03	8.449796e-04	3.195604e-02
4.49448       	1.820987e-03	8.454040e-04	3.194067e-02
4.49483       	1.821310e-03	8.458811e-04	3.194836e-02
4.49517       	1.821630e-03	8.462828e-04	3.174079e-02
4.49552       	1.821899e-03	8.466750e-04	3.142979e-02
4.49586       	1.822141e-03	8.470885e-04	3.108244e-02
4.49621       	1.822461e-03	8.475375e-04	3.152044e-02
4.49655       	1.822788e-03	8.480748e-04	3.144467e-02
4.4969        	1.823161e-03	8.485300e-04	3.128222e-02
4.49724       	1.823638e-03	8.489394e-04	3.109173e-02
4.49759       	1.824030e-03	8.493232e-04	3.072986e-02
4.49793       	1.824480e-03	8.496761e-04	3.067674e-02
4.49828       	1.824865e-03	8.500556e-04	3.078662e-02
4.49862       	1.825177e-03	8.504085e-04	3.067630e-02
4.49897       	1.825463e-03	8.507032e-04	3.074020e-02
4.49931       	1.825743e-03	8.509630e-04	3.109993e-02
4.49966       	1.826008e-03	8.512214e-04	3.068335e-02
4.5           	1.826259e-03	8.513743e-04	3.076393e-02
4.50033       	1.765753e-03	8.232230e-04	3.293892e-02
4.50067       	1.766183e-03	8.234624e-04	3.145138e-02
4.501         	1.766515e-03	8.236633e-04	3.061071e-02
4.50133       	1.766826e-03	8.239062e-04	3.022205e-02
4.50167       	1.767005e-03	8.241351e-04	2.944200e-02
4.502         	1.767188e-03	8.243829e-04	2.926660e-02
4.50233       	1.767388e-03	8.246197e-04	2.901829e-02
4.50267       	1.767653e-03	8.248654e-04	2.881612e-02
4.503         	1.767984e-03	8.251138e-04	2.883187e-02
4.50333       	1.768350e-03	8.253682e-04	2.900003e-02
4.50367       	1.768653e-03	8.255844e-04	2.909249e-02
4.504         	1.768972e-03	8.257937e-04	2.929921e-02
4.50433       	1.769321e-03	8.260523e-04	2.938233e-02
4.50467       	1.769734e-03	8.262937e-04	2.953814e-02
4.505         	1.770091e-03	8.265282e-04	2.965245e-02
4.50533       	1.770440e-03	8.267791e-04	2.992892e-02
4.50567       	1.770808e-03	8.270799e-04	3.005558e-02
4.506         	1.771119e-03	8.273876e-04	3.013158e-02
4.50633       	1.771422e-03	8.277165e-04	3.045897e-02
4.50667       	1.771796e-03	8.280505e-04	3.092594e-02
4.507         	1.772215e-03	8.283281e-04	3.088069e-02
4.50733       	1.772613e-03	8.285299e-04	3.066272e-02
4.50767       	1.773060e-03	8.287436e-04	3.060453e-02
4.508         	1.773508e-03	8.289666e-04	3.042456e-02
4.50833       	1.773807e-03	8.291413e-04	3.051964e-02
4.50867       	1.774032e-03	8.293117e-04	3.042843e-02
4.509         	1.774226e-03	8.294539e-04	3.015009e-02
4.50933       	1.774392e-03	8.295837e-04	2.992593e-02
4.50967       	1.774630e-03	8.297456e-04	2.961088e-02
4.51          	1.774850e-03	8.299190e-04	2.972468e-02
4.51034       	1.836363e-03	8.586824e-04	3.124332e-02
4.51069       	1.836789e-03	8.587949e-04	3.047852e-02
4.51103       	1.837207e-03	8.590413e-04	3.026021e-02
4.51138       	1.837651e-03	8.593866e-04	2.981691e-02
4.51172       	1.838067e-03	8.596610e-04	2.936331e-02
4.51207       	1.838535e-03	8.598926e-04	2.922631e-02
4.51241       	1.839013e-03	8.601498e-04	2.915444e-02
4.51276       	1.839526e-03	8.604066e-04	2.947074e-02
4.5131        	1.840021e-03	8.606428e-04	2.951276e-02
4.51345       	1.840524e-03	8.608301e-04	2.935294e-02
4.51379       	1.840992e-03	8.610284e-04	2.930241e-02
4.51414       	1.841410e-03	8.612173e-04	2.913497e-02
4.51448       	1.841771e-03	8.614525e-04	2.909992e-02
4.51483       	1.842049e-03	8.616802e-04	2.930654e-02
4.51517       	1.842272e-03	8.618881e-04	2.906733e-02
4.51552       	1.842511e-03	8.620808e-04	2.921898e-02
4.51586       	1.842871e-03	8.622387e-04	2.924695e-02
4.51621       	1.843375e-03	8.624069e-04	2.915226e-02
4.51655       	1.843771e-03	8.626557e-04	2.919987e-02
4.5169        	1.844235e-03	8.629693e-04	2.944698e-02
4.51724       	1.844698e-03	8.632681e-04	2.925947e-02
4.51759       	1.845052e-03	8.636232e-04	2.921477e-02
4.51793       	1.845294e-03	8.639442e-04	2.921890e-02
4.51828       	1.845542e-03	8.641740e-04	2.917904e-02
4.51862       	1.845805e-03	8.643575e-04	2.926736e-02
4.51897       	1.846140e-03	8.645694e-04	2.959579e-02
4.51931       	1.846380e-03	8.647303e-04	2.965346e-02
4.51966       	1.846629e-03	8.648799e-04	3.001797e-02
4.52          	1.846851e-03	8.650453e-04	3.010083e-02
4.52036       	1.912928e-03	8.960297e-04	3.155936e-02
4.52071       	1.913181e-03	8.961473e-04	3.139800e-02
4.52107       	1.913539e-03	8.962916e-04	3.106128e-02
4.52143       	1.914148e-03	8.964194e-04	3.113190e-02
4.52179       	1.914768e-03	8.966200e-04	3.094041e-02
4.52214       	1.915329e-03	8.968222e-04	3.094856e-02
4.5225        	1.915804e-03	8.970338e-04	3.045665e-02
4.52286       	1.916261e-03	8.971722e-04	3.040717e-02
4.52321       	1.916693e-03	8.973655e-04	3.027080e-02
4.52357       	1.917138e-03	8.976240e-04	3.023480e-02
4.52393       	1.917583e-03	8.978757e-04	3.019921e-02
4.52429       	1.917912e-03	8.981513e-04	2.970923e-02
4.52464       	1.918320e-03	8.984586e-04	2.962277e-02
4.525         	1.918716e-03	8.987769e-04	2.978480e-02
4.52536       	1.919235e-03	8.990547e-04	2.976345e-02
4.52571       	1.919740e-03	8.992335e-04	2.947941e-02
4.52607       	1.920253e-03	8.994294e-04	2.932258e-02
4.52643       	1.920767e-03	8.995981e-04	2.943459e-02
4.52679       	1.921183e-03	8.998369e-04	2.945926e-02
4.52714       	1.921459e-03	9.000971e-04	2.937744e-02
4.5275        	1.921708e-03	9.003574e-04	2.937781e-02
4.52786       	1.921899e-03	9.005399e-04	2.965135e-02
4.52821       	1.921983e-03	9.007316e-04	2.947388e-02
4.52857       	1.922129e-03	9.009612e-04	2.936854e-02
4.52893       	1.922301e-03	9.012151e-04	2.967095e-02
4.52929       	1.922462e-03	9.014403e-04	2.959196e-02
4.52964       	1.922752e-03	9.017900e-04	2.926231e-02
4.53          	1.923231e-03	9.021159e-04	2.908625e-02
4.53037       	1.994862e-03	9.358023e-04	3.059274e-02
4.53074       	1.995250e-03	9.361394e-04	3.014078e-02
4.53111       	1.995665e-03	9.364557e-04	3.014012e-02
4.53148       	1.996093e-03	9.367623e-04	3.036453e-02
4.53185       	1.996446e-03	9.370906e-04	3.040123e-02
4.53222       	1.996784e-03	9.374013e-04	3.046797e-02
4.53259       	1.997133e-03	9.376879e-04	3.081996e-02
4.53296       	1.997504e-03	9.379270e-04	3.083924e-02
4.53333       	1.997851e-03	9.382744e-04	3.054613e-02
4.5337        	1.998352e-03	9.387156e-04	3.105094e-02
4.53407       	1.998979e-03	9.392165e-04	3.162815e-02
4.53444       	1.999721e-03	9.398127e-04	3.214645e-02
4.53481       	2.000587e-03	9.405043e-04	3.283817e-02
4.53519       	2.001505e-03	9.412288e-04	3.328269e-02
4.53556       	2.002552e-03	9.420710e-04	3.347683e-02
4.53593       	2.003850e-03	9.429605e-04	3.398587e-02
4.5363        	2.005244e-03	9.438326e-04	3.395697e-02
4.53667       	2.006569e-03	9.447635e-04	3.410450e-02
4.53704       	2.007862e-03	9.456360e-04	3.422282e-02
4.53741       	2.009091e-03	9.463592e-04	3.429627e-02
4.53778       	2.010277e-03	9.470581e-04	3.371541e-02
4.53815       	2.011334e-03	9.475854e-04	3.335698e-02
4.53852       	2.012308e-03	9.480425e-04	3.262467e-02
4.53889       	2.012848e-03	9.483793e-04	3.212352e-02
4.53926       	2.013226e-03	9.485951e-04	3.226427e-02
4.53963       	2.013525e-03	9.487063e-04	3.238227e-02
4.54          	2.013639e-03	9.487881e-04	3.250722e-02
4.54038       	2.090983e-03	9.852040e-04	3.446159e-02
4.54077       	2.090887e-03	9.851753e-04	3.349505e-02
4.54115       	2.090766e-03	9.851944e-04	3.288609e-02
4.54154       	2.090779e-03	9.852299e-04	3.261380e-02
4.54192       	2.090880e-03	9.852710e-04	3.241184e-02
4.54231       	2.091047e-03	9.853052e-04	3.221055e-02
4.54269       	2.091391e-03	9.853911e-04	3.207564e-02
4.54308       	2.091630e-03	9.856369e-04	3.189795e-02
4.54346       	2.091819e-03	9.859228e-04	3.170835e-02
4.54385       	2.091872e-03	9.861352e-04	3.166900e-02
4.54423       	2.091861e-03	9.863058e-04	3.156541e-02
4.54462       	2.091961e-03	9.865288e-04	3.160811e-02
4.545         	2.092144e-03	9.867096e-04	3.130403e-02
4.54538       	2.092358e-03	9.868264e-04	3.113870e-02
4.54577       	2.092604e-03	9.869541e-04	3.106045e-02
4.54615       	2.092948e-03	9.870625e-04	3.095801e-02
4.54654       	2.093344e-03	9.871440e-04	3.119804e-02
4.54692       	2.093698e-03	9.873082e-04	3.160573e-02
4.54731       	2.094009e-03	9.874177e-04	3.208124e-02
4.54769       	2.094280e-03	9.874328e-04	3.213926e-02
4.54808       	2.094486e-03	9.874975e-04	3.218043e-02
4.54846       	2.094674e-03	9.876030e-04	3.211295e-02
4.54885       	2.094779e-03	9.876973e-04	3.208327e-02
4.54923       	2.094872e-03	9.878646e-04	3.192304e-02
4.54962       	2.094980e-03	9.880358e-04	3.183493e-02
4.55          	2.095139e-03	9.882715e-04	3.168519e-02
4.5504        	2.179090e-03	1.028014e-03	3.394046e-02
4.5508        	2.179328e-03	1.028186e-03	3.299283e-02
4.5512        	2.179569e-03	1.028331e-03	3.254633e-02
4.5516        	2.179888e-03	1.028534e-03	3.221240e-02
4.552         	2.180221e-03	1.028750e-03	3.198122e-02
4.5524        	2.180541e-03	1.028869e-03	3.225426e-02
4.5528        	2.180903e-03	1.028989e-03	3.236716e-02
4.5532        	2.181224e-03	1.029056e-03	3.257821e-02
4.5536        	2.181467e-03	1.029077e-03	3.263928e-02
4.554         	2.181636e-03	1.029183e-03	3.260383e-02
4.5544        	2.181710e-03	1.029266e-03	3.226109e-02
4.5548        	2.181807e-03	1.029307e-03	3.178686e-02
4.5552        	2.181892e-03	1.029413e-03	3.153933e-02
4.5556        	2.181993e-03	1.029475e-03	3.144401e-02
4.556         	2.182003e-03	1.029552e-03	3.121820e-02
4.5564        	2.182233e-03	1.029671e-03	3.096811e-02
4.5568        	2.182629e-03	1.029797e-03	3.099622e-02
