# Residuals   
# Time        	Ux            	Uy            	p             
10            	N/A	N/A
12.0017       	2.223552e-03	1.881588e-03	3.478167e-02
12.0021       	2.223585e-03	1.881460e-03	3.493623e-02
12.0026       	2.223561e-03	1.881375e-03	3.440245e-02
12.003        	2.223447e-03	1.881258e-03	3.442292e-02
12.0034       	2.223259e-03	1.881117e-03	3.405868e-02
12.0039       	2.223181e-03	1.880937e-03	3.365594e-02
12.0043       	2.233147e-03	1.889159e-03	3.403164e-02
12.0047       	2.233161e-03	1.888931e-03	3.359902e-02
12.0052       	2.243297e-03	1.897258e-03	3.352199e-02
12.0056       	2.243228e-03	1.896991e-03	3.328711e-02
12.006        	2.253540e-03	1.905395e-03	3.356670e-02
12.0065       	2.263939e-03	1.913992e-03	3.375170e-02
12.0069       	2.263785e-03	1.913855e-03	3.425331e-02
12.0074       	2.274372e-03	1.922917e-03	3.466224e-02
12.0078       	2.274145e-03	1.922947e-03	3.490977e-02
12.0082       	2.284953e-03	1.932148e-03	3.503510e-02
12.0087       	2.284836e-03	1.932059e-03	3.456926e-02
12.0091       	2.284737e-03	1.931909e-03	3.456022e-02
12.0096       	2.295854e-03	1.941303e-03	3.466170e-02
12.01         	2.295827e-03	1.941227e-03	3.434818e-02
12.0105       	2.307158e-03	1.950739e-03	3.455576e-02
12.0109       	2.307083e-03	1.950499e-03	3.440173e-02
12.0114       	2.306917e-03	1.950224e-03	3.471415e-02
12.0118       	2.318547e-03	1.960051e-03	3.486982e-02
12.0123       	2.318524e-03	1.959994e-03	3.454053e-02
12.0127       	2.318563e-03	1.959902e-03	3.425124e-02
12.0132       	2.318639e-03	1.959809e-03	3.457568e-02
12.0136       	2.318746e-03	1.959764e-03	3.484636e-02
12.0141       	2.318682e-03	1.959686e-03	3.473686e-02
12.0145       	2.306507e-03	1.949518e-03	3.477179e-02
12.015        	2.306324e-03	1.949407e-03	3.492721e-02
12.0154       	2.306243e-03	1.949349e-03	3.470837e-02
12.0159       	2.306056e-03	1.949134e-03	3.476861e-02
12.0163       	2.293516e-03	1.938577e-03	3.478598e-02
12.0167       	2.293273e-03	1.938449e-03	3.422544e-02
12.0172       	2.281127e-03	1.928054e-03	3.437394e-02
12.0176       	2.269104e-03	1.917841e-03	3.413599e-02
12.0181       	2.268986e-03	1.917751e-03	3.336193e-02
12.0185       	2.268942e-03	1.917683e-03	3.300757e-02
12.0189       	2.256743e-03	1.907266e-03	3.365317e-02
12.0194       	2.256653e-03	1.907132e-03	3.330604e-02
12.0198       	2.244464e-03	1.896781e-03	3.306223e-02
12.0203       	2.244563e-03	1.896795e-03	3.328651e-02
12.0207       	2.244570e-03	1.896925e-03	3.310419e-02
12.0211       	2.244439e-03	1.896840e-03	3.322536e-02
12.0216       	2.231993e-03	1.886311e-03	3.346559e-02
12.022        	2.231850e-03	1.886165e-03	3.295563e-02
12.0224       	2.231872e-03	1.886041e-03	3.294680e-02
12.0229       	2.231776e-03	1.885776e-03	3.348766e-02
12.0233       	2.231611e-03	1.885529e-03	3.304137e-02
12.0237       	2.218991e-03	1.874803e-03	3.305362e-02
12.0242       	2.219002e-03	1.874530e-03	3.302552e-02
12.0246       	2.219103e-03	1.874336e-03	3.265290e-02
12.025        	2.219206e-03	1.874304e-03	3.250562e-02
12.0254       	2.219219e-03	1.874118e-03	3.242844e-02
12.0259       	2.219218e-03	1.874040e-03	3.211594e-02
12.0263       	2.219199e-03	1.873986e-03	3.244636e-02
12.0267       	2.219170e-03	1.874016e-03	3.260629e-02
12.0272       	2.206241e-03	1.863211e-03	3.247584e-02
12.0276       	2.206237e-03	1.863233e-03	3.250925e-02
12.028        	2.193279e-03	1.852270e-03	3.317840e-02
12.0284       	2.193175e-03	1.852205e-03	3.308444e-02
12.0289       	2.180043e-03	1.841207e-03	3.284525e-02
12.0293       	2.179934e-03	1.841191e-03	3.261432e-02
12.0297       	2.179860e-03	1.841201e-03	3.228240e-02
12.0301       	2.166644e-03	1.830125e-03	3.230518e-02
12.0306       	2.166604e-03	1.830085e-03	3.213968e-02
12.031        	2.153571e-03	1.818858e-03	3.215490e-02
12.0314       	2.153636e-03	1.818751e-03	3.145257e-02
12.0318       	2.153689e-03	1.818719e-03	3.142352e-02
12.0322       	2.140642e-03	1.807716e-03	3.109946e-02
12.0326       	2.140561e-03	1.807766e-03	3.083048e-02
12.0331       	2.140472e-03	1.807874e-03	3.081350e-02
12.0335       	2.127258e-03	1.796756e-03	3.130331e-02
12.0339       	2.127218e-03	1.796748e-03	3.059533e-02
12.0343       	2.127192e-03	1.796798e-03	3.094416e-02
12.0347       	2.127222e-03	1.796894e-03	3.102396e-02
12.0351       	2.113879e-03	1.785495e-03	3.116666e-02
12.0355       	2.113811e-03	1.785364e-03	3.132944e-02
12.0359       	2.113788e-03	1.785383e-03	3.077748e-02
12.0364       	2.113722e-03	1.785408e-03	3.073123e-02
12.0368       	2.113692e-03	1.785418e-03	3.104579e-02
12.0372       	2.113673e-03	1.785370e-03	3.085240e-02
12.0376       	2.113736e-03	1.785322e-03	3.085840e-02
12.038        	2.100088e-03	1.773613e-03	3.096390e-02
12.0384       	2.100134e-03	1.773559e-03	3.092305e-02
12.0388       	2.100216e-03	1.773517e-03	3.072845e-02
12.0392       	2.100361e-03	1.773487e-03	3.031552e-02
12.0396       	2.100475e-03	1.773432e-03	3.020242e-02
12.04         	2.100505e-03	1.773399e-03	3.041480e-02
12.0404       	2.086295e-03	1.761346e-03	3.057216e-02
12.0408       	2.086251e-03	1.761314e-03	3.064143e-02
12.0413       	2.086200e-03	1.761274e-03	3.079536e-02
12.0417       	2.086176e-03	1.761133e-03	3.089287e-02
12.0421       	2.086161e-03	1.761084e-03	3.084232e-02
12.0425       	2.071644e-03	1.748884e-03	3.116991e-02
12.0429       	2.071588e-03	1.748912e-03	3.098526e-02
12.0433       	2.071643e-03	1.749014e-03	3.092165e-02
12.0437       	2.071668e-03	1.748945e-03	3.053798e-02
12.0441       	2.071626e-03	1.748875e-03	3.027337e-02
12.0445       	2.071681e-03	1.748916e-03	3.030512e-02
12.0449       	2.056913e-03	1.736420e-03	3.035523e-02
12.0453       	2.057058e-03	1.736512e-03	3.007338e-02
12.0457       	2.057207e-03	1.736455e-03	3.011439e-02
12.0461       	2.057329e-03	1.736373e-03	3.002624e-02
12.0465       	2.057498e-03	1.736468e-03	3.001237e-02
12.0469       	2.057618e-03	1.736485e-03	2.980752e-02
12.0473       	2.057620e-03	1.736477e-03	2.977791e-02
12.0477       	2.042117e-03	1.723388e-03	2.996588e-02
12.0481       	2.042073e-03	1.723239e-03	2.978781e-02
12.0485       	2.042059e-03	1.723068e-03	2.978141e-02
12.0489       	2.042033e-03	1.722927e-03	2.959341e-02
12.0493       	2.041978e-03	1.722805e-03	2.972709e-02
12.0497       	2.041964e-03	1.722682e-03	2.950922e-02
12.05         	2.042044e-03	1.722646e-03	2.993306e-02
12.0504       	2.026052e-03	1.708952e-03	3.020757e-02
12.0508       	2.026075e-03	1.708967e-03	3.001171e-02
12.0512       	2.026117e-03	1.708845e-03	2.951157e-02
12.0516       	2.026285e-03	1.708770e-03	2.970852e-02
12.052        	2.026522e-03	1.708734e-03	2.974694e-02
12.0524       	2.026782e-03	1.708610e-03	2.926044e-02
12.0528       	2.010418e-03	1.694514e-03	3.020909e-02
12.0532       	2.010619e-03	1.694474e-03	2.992598e-02
12.0536       	2.010798e-03	1.694509e-03	2.983438e-02
12.054        	2.010993e-03	1.694611e-03	2.964043e-02
12.0544       	2.011123e-03	1.694671e-03	2.972787e-02
12.0547       	1.994296e-03	1.680238e-03	2.976274e-02
12.0551       	1.994472e-03	1.680198e-03	2.978227e-02
12.0555       	1.994643e-03	1.680201e-03	2.978221e-02
12.0559       	1.994729e-03	1.680218e-03	2.974336e-02
12.0563       	1.994812e-03	1.680171e-03	2.975444e-02
12.0567       	1.977447e-03	1.665478e-03	2.991735e-02
12.0571       	1.977529e-03	1.665489e-03	2.948045e-02
12.0574       	1.977561e-03	1.665464e-03	2.964542e-02
12.0578       	1.977554e-03	1.665328e-03	2.954396e-02
12.0582       	1.977532e-03	1.665211e-03	2.906218e-02
12.0586       	1.977565e-03	1.665151e-03	2.926411e-02
12.059        	1.977675e-03	1.665039e-03	2.913667e-02
12.0594       	1.977869e-03	1.665012e-03	2.964835e-02
12.0597       	1.959661e-03	1.649526e-03	3.009781e-02
12.0601       	1.959826e-03	1.649364e-03	3.004510e-02
12.0605       	1.960030e-03	1.649311e-03	2.979474e-02
12.0609       	1.960293e-03	1.649383e-03	2.981737e-02
12.0613       	1.960517e-03	1.649373e-03	2.970185e-02
12.0616       	1.960662e-03	1.649332e-03	2.979330e-02
12.062        	1.960841e-03	1.649375e-03	2.949421e-02
12.0624       	1.961027e-03	1.649401e-03	2.948211e-02
12.0628       	1.961164e-03	1.649371e-03	2.961442e-02
12.0632       	1.961363e-03	1.649364e-03	2.950241e-02
12.0635       	1.961562e-03	1.649468e-03	2.944686e-02
12.0639       	1.961639e-03	1.649487e-03	2.930917e-02
12.0643       	1.961680e-03	1.649468e-03	2.948070e-02
12.0647       	1.961708e-03	1.649389e-03	2.959994e-02
12.0651       	1.940865e-03	1.631848e-03	3.026844e-02
12.0654       	1.940945e-03	1.631765e-03	2.981133e-02
12.0658       	1.940988e-03	1.631606e-03	2.965728e-02
12.0662       	1.941142e-03	1.631494e-03	3.008134e-02
12.0666       	1.941271e-03	1.631432e-03	3.001302e-02
12.0669       	1.941497e-03	1.631484e-03	3.014097e-02
12.0673       	1.941724e-03	1.631480e-03	3.013563e-02
12.0677       	1.941957e-03	1.631438e-03	3.031547e-02
12.0681       	1.942346e-03	1.631578e-03	3.013343e-02
12.0684       	1.942643e-03	1.631666e-03	2.983570e-02
12.0688       	1.942757e-03	1.631723e-03	2.951713e-02
12.0692       	1.942841e-03	1.631842e-03	2.914667e-02
12.0696       	1.942832e-03	1.631910e-03	2.918195e-02
12.0699       	1.942884e-03	1.631955e-03	2.922383e-02
12.0703       	1.942996e-03	1.632086e-03	2.917720e-02
12.0707       	1.943118e-03	1.632114e-03	2.899154e-02
12.0711       	1.943129e-03	1.632111e-03	2.917672e-02
12.0714       	1.943126e-03	1.632091e-03	2.949047e-02
12.0718       	1.943094e-03	1.632145e-03	2.959699e-02
12.0722       	1.943048e-03	1.632145e-03	2.968314e-02
12.0726       	1.943072e-03	1.632064e-03	2.955406e-02
12.0729       	1.943133e-03	1.632023e-03	2.952384e-02
12.0733       	1.943192e-03	1.632094e-03	2.942044e-02
12.0737       	1.943289e-03	1.632110e-03	2.943350e-02
12.0741       	1.943462e-03	1.632186e-03	2.975686e-02
12.0744       	1.943693e-03	1.632231e-03	2.956385e-02
12.0748       	1.943934e-03	1.632311e-03	2.975483e-02
12.0752       	1.944217e-03	1.632423e-03	2.980043e-02
12.0756       	1.944433e-03	1.632368e-03	2.981845e-02
12.076        	1.944592e-03	1.632298e-03	2.985598e-02
12.0763       	1.944720e-03	1.632280e-03	2.992554e-02
12.0767       	1.944858e-03	1.632394e-03	2.973445e-02
12.0771       	1.945071e-03	1.632392e-03	2.984310e-02
12.0775       	1.945288e-03	1.632446e-03	2.988754e-02
12.0778       	1.945418e-03	1.632406e-03	3.008587e-02
12.0782       	1.945457e-03	1.632462e-03	2.986032e-02
12.0786       	1.945525e-03	1.632469e-03	2.978126e-02
12.079        	1.945623e-03	1.632438e-03	2.994228e-02
12.0793       	1.945762e-03	1.632412e-03	2.978162e-02
12.0797       	1.945882e-03	1.632464e-03	2.949857e-02
12.0801       	1.946033e-03	1.632453e-03	2.970630e-02
12.0805       	1.946271e-03	1.632516e-03	2.934192e-02
12.0808       	1.946503e-03	1.632571e-03	2.986738e-02
12.0812       	1.946684e-03	1.632619e-03	3.010649e-02
12.0816       	1.946929e-03	1.632685e-03	3.000339e-02
12.082        	1.947229e-03	1.632712e-03	3.010126e-02
12.0823       	1.907810e-03	1.599418e-03	3.076312e-02
12.0827       	1.907990e-03	1.599381e-03	2.992601e-02
12.0831       	1.908141e-03	1.599332e-03	2.977428e-02
12.0834       	1.908286e-03	1.599448e-03	2.955760e-02
12.0838       	1.908402e-03	1.599529e-03	2.978285e-02
12.0842       	1.908621e-03	1.599669e-03	3.028447e-02
12.0845       	1.908791e-03	1.599700e-03	3.042875e-02
12.0849       	1.908995e-03	1.599844e-03	3.044071e-02
12.0853       	1.909165e-03	1.599852e-03	3.033044e-02
12.0856       	1.909318e-03	1.599732e-03	3.008685e-02
12.086        	1.909496e-03	1.599809e-03	2.971779e-02
12.0864       	1.909716e-03	1.599897e-03	2.951055e-02
12.0867       	1.909975e-03	1.599944e-03	2.944094e-02
12.0871       	1.910162e-03	1.599960e-03	2.924609e-02
12.0875       	1.910335e-03	1.599979e-03	2.971150e-02
12.0879       	1.910461e-03	1.600019e-03	2.952818e-02
12.0882       	1.854424e-03	1.553024e-03	3.195928e-02
12.0886       	1.854557e-03	1.553074e-03	3.020944e-02
12.0889       	1.854765e-03	1.553040e-03	2.950584e-02
12.0893       	1.855021e-03	1.553047e-03	2.886932e-02
12.0896       	1.855186e-03	1.552922e-03	2.853045e-02
12.09         	1.855402e-03	1.552820e-03	2.844645e-02
12.0904       	1.855535e-03	1.552672e-03	2.829522e-02
12.0907       	1.855676e-03	1.552650e-03	2.833341e-02
12.0911       	1.855814e-03	1.552633e-03	2.813966e-02
12.0914       	1.855851e-03	1.552563e-03	2.817380e-02
12.0918       	1.856008e-03	1.552574e-03	2.837481e-02
12.0921       	1.856170e-03	1.552699e-03	2.894600e-02
12.0925       	1.856318e-03	1.552687e-03	2.854175e-02
12.0929       	1.856510e-03	1.552753e-03	2.854196e-02
12.0932       	1.856740e-03	1.552813e-03	2.854064e-02
12.0936       	1.856933e-03	1.552844e-03	2.841635e-02
12.0939       	1.857148e-03	1.552823e-03	2.835400e-02
12.0943       	1.857396e-03	1.552901e-03	2.821548e-02
12.0946       	1.748467e-03	1.461749e-03	3.421214e-02
12.095        	1.748596e-03	1.461957e-03	3.126789e-02
12.0953       	1.748689e-03	1.461995e-03	2.962647e-02
12.0956       	1.748910e-03	1.462034e-03	2.855243e-02
12.096        	1.749160e-03	1.462071e-03	2.856516e-02
12.0963       	1.749472e-03	1.462084e-03	2.793386e-02
12.0966       	1.749700e-03	1.462037e-03	2.801231e-02
12.097        	1.749917e-03	1.461904e-03	2.780943e-02
12.0973       	1.750151e-03	1.461772e-03	2.778518e-02
12.0976       	1.750342e-03	1.461692e-03	2.767405e-02
12.098        	1.750393e-03	1.461523e-03	2.747358e-02
12.0983       	1.750420e-03	1.461496e-03	2.744735e-02
12.0987       	1.750495e-03	1.461499e-03	2.744863e-02
12.099        	1.750593e-03	1.461515e-03	2.771632e-02
12.0993       	1.750640e-03	1.461405e-03	2.686278e-02
12.0997       	1.750775e-03	1.461385e-03	2.690631e-02
12.1          	1.750861e-03	1.461389e-03	2.677717e-02
12.1004       	1.826950e-03	1.524765e-03	2.997521e-02
12.1007       	1.827057e-03	1.524625e-03	2.895051e-02
12.1011       	1.820734e-03	1.519121e-03	2.792052e-02
12.1014       	1.820810e-03	1.519097e-03	2.796861e-02
12.1018       	1.820836e-03	1.518998e-03	2.792533e-02
12.1021       	1.814364e-03	1.513490e-03	2.798494e-02
12.1024       	1.814380e-03	1.513328e-03	2.812605e-02
12.1028       	1.814461e-03	1.513264e-03	2.801100e-02
12.1031       	1.814576e-03	1.513272e-03	2.789956e-02
12.1035       	1.808246e-03	1.507778e-03	2.799802e-02
12.1038       	1.808368e-03	1.507605e-03	2.792354e-02
12.1042       	1.808551e-03	1.507417e-03	2.788764e-02
12.1045       	1.808658e-03	1.507195e-03	2.770773e-02
12.1049       	1.808742e-03	1.507063e-03	2.766107e-02
12.1052       	1.808929e-03	1.506856e-03	2.808894e-02
12.1056       	1.809125e-03	1.506737e-03	2.770749e-02
12.1059       	1.809297e-03	1.506540e-03	2.746414e-02
12.1063       	1.809541e-03	1.506406e-03	2.696345e-02
12.1066       	1.809771e-03	1.506294e-03	2.676965e-02
12.107        	1.816765e-03	1.511760e-03	2.654533e-02
12.1073       	1.816984e-03	1.511663e-03	2.672947e-02
12.1077       	1.810383e-03	1.505983e-03	2.648113e-02
12.108        	1.810522e-03	1.505968e-03	2.670112e-02
12.1084       	1.810569e-03	1.505937e-03	2.659419e-02
12.1087       	1.810638e-03	1.505957e-03	2.647281e-02
12.109        	1.810675e-03	1.505881e-03	2.658955e-02
12.1094       	1.803896e-03	1.499948e-03	2.668669e-02
12.1097       	1.804052e-03	1.499762e-03	2.679504e-02
12.1101       	1.804306e-03	1.499644e-03	2.689452e-02
12.1104       	1.804607e-03	1.499531e-03	2.681146e-02
12.1108       	1.804774e-03	1.499235e-03	2.685244e-02
12.1111       	1.804981e-03	1.499076e-03	2.663424e-02
12.1115       	1.805163e-03	1.498868e-03	2.666689e-02
12.1118       	1.805298e-03	1.498691e-03	2.703399e-02
12.1122       	1.805464e-03	1.498569e-03	2.669557e-02
12.1125       	1.798529e-03	1.492516e-03	2.639802e-02
12.1128       	1.798661e-03	1.492405e-03	2.683440e-02
12.1132       	1.798809e-03	1.492326e-03	2.628064e-02
12.1135       	1.799004e-03	1.492168e-03	2.659277e-02
12.1139       	1.799171e-03	1.491983e-03	2.641711e-02
12.1142       	1.799256e-03	1.491808e-03	2.615257e-02
12.1146       	1.799380e-03	1.491759e-03	2.640627e-02
12.1149       	1.799479e-03	1.491824e-03	2.642897e-02
12.1153       	1.799600e-03	1.491866e-03	2.627157e-02
12.1156       	1.799671e-03	1.491888e-03	2.622215e-02
12.116        	1.807046e-03	1.497951e-03	2.628076e-02
12.1163       	1.807063e-03	1.497829e-03	2.658113e-02
12.1166       	1.807139e-03	1.497708e-03	2.661346e-02
12.117        	1.807263e-03	1.497604e-03	2.680727e-02
12.1173       	1.807495e-03	1.497465e-03	2.677286e-02
12.1177       	1.800135e-03	1.491028e-03	2.673057e-02
12.118        	1.800178e-03	1.490738e-03	2.678185e-02
12.1184       	1.792739e-03	1.484256e-03	2.693792e-02
12.1187       	1.792863e-03	1.484018e-03	2.670832e-02
12.1191       	1.785471e-03	1.477547e-03	2.696664e-02
12.1194       	1.785646e-03	1.477382e-03	2.645984e-02
12.1197       	1.785804e-03	1.477266e-03	2.648795e-02
12.1201       	1.778404e-03	1.470878e-03	2.634372e-02
12.1204       	1.778667e-03	1.470822e-03	2.613076e-02
12.1208       	1.771329e-03	1.464414e-03	2.611878e-02
12.1211       	1.771543e-03	1.464308e-03	2.602810e-02
12.1214       	1.764176e-03	1.457955e-03	2.590646e-02
12.1218       	1.764412e-03	1.457930e-03	2.589742e-02
12.1221       	1.757069e-03	1.451691e-03	2.575562e-02
12.1224       	1.757295e-03	1.451710e-03	2.544216e-02
12.1228       	1.749901e-03	1.445366e-03	2.552203e-02
12.1231       	1.750076e-03	1.445298e-03	2.550444e-02
12.1234       	1.750220e-03	1.445186e-03	2.531357e-02
12.1238       	1.742789e-03	1.438796e-03	2.579556e-02
12.1241       	1.742960e-03	1.438743e-03	2.587165e-02
12.1244       	1.735587e-03	1.432414e-03	2.605867e-02
12.1248       	1.735714e-03	1.432159e-03	2.589345e-02
12.1251       	1.728228e-03	1.425642e-03	2.606906e-02
12.1254       	1.728327e-03	1.425367e-03	2.567702e-02
12.1258       	1.720879e-03	1.418772e-03	2.585971e-02
12.1261       	1.721071e-03	1.418653e-03	2.578549e-02
12.1264       	1.713689e-03	1.412396e-03	2.573775e-02
12.1267       	1.713914e-03	1.412374e-03	2.544404e-02
12.1271       	1.706546e-03	1.406018e-03	2.527558e-02
12.1274       	1.706797e-03	1.405925e-03	2.483892e-02
12.1277       	1.707073e-03	1.405858e-03	2.463253e-02
12.128        	1.699719e-03	1.399481e-03	2.500249e-02
12.1284       	1.700004e-03	1.399390e-03	2.455176e-02
12.1287       	1.692657e-03	1.393078e-03	2.482762e-02
12.129        	1.692883e-03	1.393034e-03	2.462426e-02
12.1293       	1.693089e-03	1.393112e-03	2.426857e-02
12.1297       	1.685533e-03	1.386745e-03	2.436254e-02
12.13         	1.685667e-03	1.386723e-03	2.431171e-02
12.1303       	1.678064e-03	1.380320e-03	2.451386e-02
12.1306       	1.678144e-03	1.380149e-03	2.443211e-02
12.1309       	1.678360e-03	1.380070e-03	2.459524e-02
12.1313       	1.670890e-03	1.373647e-03	2.434499e-02
12.1316       	1.671042e-03	1.373434e-03	2.442821e-02
12.1319       	1.663377e-03	1.366830e-03	2.429639e-02
12.1322       	1.663463e-03	1.366507e-03	2.410691e-02
12.1325       	1.663633e-03	1.366238e-03	2.424154e-02
12.1328       	1.656066e-03	1.359732e-03	2.429588e-02
12.1332       	1.656295e-03	1.359702e-03	2.435740e-02
12.1335       	1.656503e-03	1.359707e-03	2.483210e-02
12.1338       	1.648859e-03	1.353287e-03	2.441985e-02
12.1341       	1.649070e-03	1.353242e-03	2.446468e-02
12.1344       	1.649335e-03	1.353267e-03	2.440570e-02
12.1347       	1.641693e-03	1.346816e-03	2.443383e-02
12.135        	1.641898e-03	1.346794e-03	2.428337e-02
12.1353       	1.642087e-03	1.346734e-03	2.429661e-02
12.1357       	1.634417e-03	1.340312e-03	2.467679e-02
12.136        	1.634557e-03	1.340370e-03	2.423180e-02
12.1363       	1.634663e-03	1.340463e-03	2.400036e-02
12.1366       	1.634724e-03	1.340506e-03	2.394564e-02
12.1369       	1.626800e-03	1.333936e-03	2.411912e-02
12.1372       	1.626845e-03	1.333833e-03	2.367953e-02
12.1375       	1.626960e-03	1.333700e-03	2.370777e-02
12.1378       	1.627124e-03	1.333634e-03	2.351538e-02
12.1381       	1.619191e-03	1.326933e-03	2.330931e-02
12.1384       	1.619320e-03	1.326840e-03	2.329721e-02
12.1388       	1.619347e-03	1.326574e-03	2.316612e-02
12.1391       	1.619493e-03	1.326372e-03	2.333084e-02
12.1394       	1.611496e-03	1.319536e-03	2.341750e-02
12.1397       	1.611670e-03	1.319410e-03	2.357925e-02
12.14         	1.611839e-03	1.319299e-03	2.346836e-02
12.1403       	1.612011e-03	1.319246e-03	2.404902e-02
12.1406       	1.612169e-03	1.319267e-03	2.343681e-02
12.1409       	1.604148e-03	1.312505e-03	2.365036e-02
12.1412       	1.604378e-03	1.312453e-03	2.378891e-02
12.1415       	1.604636e-03	1.312454e-03	2.374445e-02
12.1418       	1.604875e-03	1.312447e-03	2.367014e-02
12.1421       	1.605106e-03	1.312476e-03	2.363716e-02
12.1424       	1.596891e-03	1.305633e-03	2.369779e-02
12.1427       	1.597053e-03	1.305694e-03	2.351550e-02
12.143        	1.597168e-03	1.305800e-03	2.352964e-02
12.1433       	1.597251e-03	1.305867e-03	2.337245e-02
12.1436       	1.597337e-03	1.305838e-03	2.333686e-02
12.1439       	1.597403e-03	1.305739e-03	2.329259e-02
12.1442       	1.597463e-03	1.305655e-03	2.347015e-02
12.1445       	1.588904e-03	1.298511e-03	2.379111e-02
12.1448       	1.588962e-03	1.298427e-03	2.330369e-02
12.1451       	1.589062e-03	1.298319e-03	2.342254e-02
12.1454       	1.589172e-03	1.298201e-03	2.338234e-02
12.1457       	1.589239e-03	1.298040e-03	2.362408e-02
12.146        	1.589340e-03	1.297872e-03	2.341928e-02
12.1463       	1.589485e-03	1.297720e-03	2.351786e-02
12.1466       	1.589647e-03	1.297533e-03	2.394366e-02
12.1469       	1.589830e-03	1.297384e-03	2.355024e-02
12.1472       	1.589998e-03	1.297321e-03	2.384162e-02
12.1476       	1.590172e-03	1.297287e-03	2.365777e-02
12.1479       	1.590404e-03	1.297193e-03	2.369387e-02
12.1482       	1.590655e-03	1.297122e-03	2.364112e-02
12.1485       	1.590955e-03	1.297089e-03	2.367547e-02
12.1488       	1.591184e-03	1.297093e-03	2.374406e-02
12.1491       	1.591357e-03	1.297189e-03	2.369211e-02
12.1494       	1.591492e-03	1.297298e-03	2.358854e-02
12.1497       	1.591627e-03	1.297433e-03	2.353265e-02
12.15         	1.591776e-03	1.297632e-03	2.338578e-02
12.1503       	1.591941e-03	1.297753e-03	2.331745e-02
12.1506       	1.592090e-03	1.297805e-03	2.369275e-02
12.1509       	1.592188e-03	1.297808e-03	2.386284e-02
12.1512       	1.592241e-03	1.297754e-03	2.380014e-02
12.1515       	1.592221e-03	1.297635e-03	2.374229e-02
12.1518       	1.592228e-03	1.297539e-03	2.355156e-02
12.1521       	1.592295e-03	1.297494e-03	2.348349e-02
12.1524       	1.592463e-03	1.297577e-03	2.355872e-02
12.1527       	1.592581e-03	1.297495e-03	2.320623e-02
12.153        	1.592721e-03	1.297424e-03	2.310937e-02
12.1533       	1.592857e-03	1.297308e-03	2.331618e-02
12.1536       	1.603374e-03	1.305662e-03	2.370455e-02
12.1539       	1.603554e-03	1.305556e-03	2.363952e-02
12.1542       	1.603733e-03	1.305429e-03	2.392046e-02
12.1545       	1.603900e-03	1.305417e-03	2.355390e-02
12.1548       	1.604082e-03	1.305368e-03	2.325479e-02
12.1551       	1.604323e-03	1.305378e-03	2.320440e-02
12.1554       	1.615468e-03	1.314294e-03	2.340599e-02
12.1557       	1.615573e-03	1.314311e-03	2.347457e-02
12.156        	1.615799e-03	1.314331e-03	2.327821e-02
12.1563       	1.616003e-03	1.314453e-03	2.365290e-02
12.1566       	1.616181e-03	1.314605e-03	2.372079e-02
12.1569       	1.616337e-03	1.314734e-03	2.354956e-02
12.1572       	1.628041e-03	1.324251e-03	2.380882e-02
12.1575       	1.628155e-03	1.324364e-03	2.383012e-02
12.1579       	1.628292e-03	1.324389e-03	2.376398e-02
12.1582       	1.628323e-03	1.324254e-03	2.372431e-02
12.1585       	1.640400e-03	1.333845e-03	2.379093e-02
12.1588       	1.640452e-03	1.333775e-03	2.379548e-02
12.1591       	1.640523e-03	1.333694e-03	2.393149e-02
12.1594       	1.640644e-03	1.333557e-03	2.351282e-02
12.1597       	1.653321e-03	1.343608e-03	2.387424e-02
12.16         	1.653427e-03	1.343446e-03	2.380364e-02
12.1603       	1.653552e-03	1.343294e-03	2.387318e-02
12.1607       	1.666817e-03	1.353871e-03	2.401647e-02
12.161        	1.666917e-03	1.353750e-03	2.402696e-02
12.1613       	1.666985e-03	1.353686e-03	2.404292e-02
12.1616       	1.667095e-03	1.353691e-03	2.385816e-02
12.1619       	1.681049e-03	1.364898e-03	2.430889e-02
12.1622       	1.681259e-03	1.364845e-03	2.401009e-02
12.1625       	1.681401e-03	1.364830e-03	2.383751e-02
12.1629       	1.695892e-03	1.376437e-03	2.402207e-02
12.1632       	1.695986e-03	1.376415e-03	2.428415e-02
12.1635       	1.696068e-03	1.376411e-03	2.392396e-02
12.1638       	1.711119e-03	1.388571e-03	2.452856e-02
12.1642       	1.711220e-03	1.388630e-03	2.479279e-02
12.1645       	1.726810e-03	1.401277e-03	2.484759e-02
12.1648       	1.726823e-03	1.401216e-03	2.483478e-02
12.1651       	1.726794e-03	1.401106e-03	2.478284e-02
12.1655       	1.743076e-03	1.414260e-03	2.492986e-02
12.1658       	1.743162e-03	1.414228e-03	2.493714e-02
12.1661       	1.743273e-03	1.414243e-03	2.470813e-02
12.1665       	1.760459e-03	1.428020e-03	2.505324e-02
12.1668       	1.760507e-03	1.427889e-03	2.493916e-02
12.1671       	1.778319e-03	1.442162e-03	2.528411e-02
12.1675       	1.778381e-03	1.441943e-03	2.497723e-02
12.1678       	1.778428e-03	1.441732e-03	2.501396e-02
12.1681       	1.797154e-03	1.456721e-03	2.511783e-02
12.1685       	1.797249e-03	1.456669e-03	2.514151e-02
12.1688       	1.816887e-03	1.472487e-03	2.562180e-02
12.1692       	1.817087e-03	1.472437e-03	2.533223e-02
12.1695       	1.817225e-03	1.472399e-03	2.546910e-02
12.1698       	1.837980e-03	1.489047e-03	2.589346e-02
